Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbAvH,BbAvA
21/05/17,Sassuolo,Cagliari,6,2,0,0,1.8,4.27
21/05/17,Udinese,Sampdoria,1,1,2,1,2.08,3.49
22/05/17,Pescara,Palermo,2,0,0,0,2.29,3.01
27/05/17,Atalanta,Chievo,1,0,0,0,1.27,9.36
27/05/17,Bologna,Juventus,1,2,0,0,4.36,1.78
28/05/17,Cagliari,Milan,2,1,0,1,3.55,1.91
28/05/17,Crotone,Lazio,3,1,0,1,2.1,3.12
28/05/17,Fiorentina,Pescara,2,2,1,0,1.15,16.2
28/05/17,Inter,Udinese,5,2,0,0,1.36,7.84
28/05/17,Palermo,Empoli,2,1,0,0,5.79,1.55
28/05/17,Roma,Genoa,3,2,0,0,1.05,34.7
28/05/17,Sampdoria,Napoli,2,4,0,0,13.73,1.17
28/05/17,Torino,Sassuolo,5,3,0,0,1.62,4.75
19/08/17,Juventus,Cagliari,3,0,0,0,1.15,20.79
19/08/17,Verona,Napoli,1,3,0,1,7.59,1.41
20/08/17,Atalanta,Roma,0,1,0,0,3.12,2.27
20/08/17,Bologna,Torino,1,1,0,0,3.14,2.33
20/08/17,Crotone,Milan,0,3,1,0,5.71,1.59
20/08/17,Inter,Fiorentina,3,0,0,0,1.55,6.07
20/08/17,Lazio,Spal,0,0,0,0,1.29,10.9
20/08/17,Sampdoria,Benevento,2,1,0,0,1.66,5.5
20/08/17,Sassuolo,Genoa,0,0,0,0,2.16,3.42
20/08/17,Udinese,Chievo,1,2,0,0,2.09,3.72
26/08/17,Benevento,Bologna,0,1,0,0,2.7,2.73
26/08/17,Genoa,Juventus,2,4,0,0,9.06,1.38
26/08/17,Roma,Inter,1,3,0,0,2.29,3.03
27/08/17,Chievo,Lazio,1,2,0,0,3.49,2.16
27/08/17,Crotone,Verona,0,0,0,0,2.45,3.04
27/08/17,Fiorentina,Sampdoria,1,2,0,0,1.85,4.24
27/08/17,Milan,Cagliari,2,1,0,0,1.22,12.87
27/08/17,Napoli,Atalanta,3,1,0,0,1.41,7.66
27/08/17,Spal,Udinese,3,2,0,0,2.47,3.02
27/08/17,Torino,Sassuolo,3,0,0,0,1.74,4.74
09/09/17,Juventus,Chievo,3,0,0,0,1.18,17.84
10/09/17,Atalanta,Sassuolo,2,1,0,0,1.58,5.99
10/09/17,Benevento,Torino,0,1,0,0,4.32,1.82
10/09/17,Bologna,Napoli,0,3,0,0,8.94,1.35
10/09/17,Cagliari,Crotone,1,0,0,0,1.68,5.25
10/09/17,Inter,Spal,2,0,0,0,1.24,12.1
10/09/17,Lazio,Milan,4,1,0,0,2.41,2.91
10/09/17,Udinese,Genoa,1,0,1,1,2.38,3.15
10/09/17,Verona,Fiorentina,0,5,0,0,3.38,2.18
16/09/17,Crotone,Inter,0,2,0,0,9.66,1.33
16/09/17,Fiorentina,Bologna,2,1,0,0,1.54,6.13
16/09/17,Roma,Verona,3,0,0,1,1.2,14.29
17/09/17,Chievo,Atalanta,1,1,0,0,2.9,2.52
17/09/17,Genoa,Lazio,2,3,0,0,3.75,1.99
17/09/17,Milan,Udinese,2,1,0,0,1.39,8.21
17/09/17,Napoli,Benevento,6,0,0,0,1.11,21.79
17/09/17,Sassuolo,Juventus,1,3,0,0,7.39,1.47
17/09/17,Spal,Cagliari,0,2,0,0,2.38,3.02
17/09/17,Torino,Sampdoria,2,2,0,0,1.72,4.62
19/09/17,Bologna,Inter,1,1,0,0,5.7,1.59
20/09/17,Atalanta,Crotone,5,1,0,0,1.35,9.96
20/09/17,Benevento,Roma,0,4,0,0,8.64,1.35
20/09/17,Cagliari,Sassuolo,0,1,0,0,2.16,3.4
20/09/17,Genoa,Chievo,1,1,0,0,2.18,3.5
20/09/17,Juventus,Fiorentina,1,0,0,1,1.34,9.16
20/09/17,Lazio,Napoli,1,4,0,0,3.41,2.07
20/09/17,Milan,Spal,2,0,0,0,1.25,11.63
20/09/17,Udinese,Torino,2,3,0,0,2.81,2.49
20/09/17,Verona,Sampdoria,0,0,0,0,3.44,2.1
23/09/17,Juventus,Torino,4,0,0,1,1.39,7.94
23/09/17,Roma,Udinese,3,1,0,0,1.25,11.3
23/09/17,Spal,Napoli,2,3,0,0,12.56,1.23
24/09/17,Cagliari,Chievo,0,2,1,0,2.23,3.33
24/09/17,Crotone,Benevento,2,0,0,0,1.94,4.17
24/09/17,Fiorentina,Atalanta,1,1,0,0,2.23,3.21
24/09/17,Inter,Genoa,1,0,0,2,1.28,10.73
24/09/17,Sampdoria,Milan,2,0,0,0,3.64,2.01
24/09/17,Sassuolo,Bologna,0,1,1,0,2.09,3.67
24/09/17,Verona,Lazio,0,3,0,0,5.58,1.59
30/09/17,Genoa,Bologna,0,1,0,0,2.35,3.17
30/09/17,Udinese,Sampdoria,4,0,0,1,2.7,2.65
01/10/17,Atalanta,Juventus,2,2,0,0,5.04,1.73
01/10/17,Benevento,Inter,1,2,0,0,11.02,1.27
01/10/17,Chievo,Fiorentina,2,1,0,0,2.8,2.56
01/10/17,Lazio,Sassuolo,6,1,0,0,1.42,7.2
01/10/17,Milan,Roma,0,2,1,0,2.62,2.61
01/10/17,Napoli,Cagliari,3,0,0,0,1.12,19.73
01/10/17,Spal,Crotone,1,1,0,0,1.95,4.11
01/10/17,Torino,Verona,2,2,0,1,1.32,9.11
14/10/17,Juventus,Lazio,1,2,0,0,1.53,6.19
14/10/17,Roma,Napoli,0,1,0,0,2.98,2.3
15/10/17,Bologna,Spal,2,1,0,0,1.79,5.02
15/10/17,Cagliari,Genoa,2,3,0,0,2.27,3.29
15/10/17,Crotone,Torino,2,2,0,0,3.85,1.99
15/10/17,Fiorentina,Udinese,2,1,0,0,1.64,5.23
15/10/17,Inter,Milan,3,2,0,0,2.16,3.36
15/10/17,Sampdoria,Atalanta,3,1,0,0,2.78,2.55
15/10/17,Sassuolo,Chievo,0,0,0,0,2.3,3.21
16/10/17,Verona,Benevento,1,0,0,1,1.9,4.19
21/10/17,Napoli,Inter,0,0,0,0,1.61,5.06
21/10/17,Sampdoria,Crotone,5,0,0,0,1.54,6.29
22/10/17,Atalanta,Bologna,1,0,0,1,1.61,5.82
22/10/17,Benevento,Fiorentina,0,3,0,0,5.57,1.59
22/10/17,Chievo,Verona,3,2,0,1,1.87,4.39
22/10/17,Lazio,Cagliari,3,0,0,0,1.27,10.27
22/10/17,Milan,Genoa,0,0,1,0,1.49,6.5
22/10/17,Spal,Sassuolo,0,1,0,1,2.57,2.8
22/10/17,Torino,Roma,0,1,0,0,3.58,1.98
22/10/17,Udinese,Juventus,2,6,0,1,7.72,1.43
24/10/17,Inter,Sampdoria,3,2,0,0,1.45,6.72
25/10/17,Atalanta,Verona,3,0,0,0,1.34,9.16
25/10/17,Bologna,Lazio,1,2,0,0,5.07,1.69
25/10/17,Cagliari,Benevento,2,1,0,0,1.5,6.49
25/10/17,Chievo,Milan,1,4,0,0,3.5,2.15
25/10/17,Fiorentina,Torino,3,0,0,1,1.87,3.89
25/10/17,Genoa,Napoli,2,3,0,0,8.74,1.35
25/10/17,Juventus,Spal,4,1,0,0,1.12,23.72
25/10/17,Roma,Crotone,1,0,0,0,1.16,16.8
25/10/17,Sassuolo,Udinese,0,1,0,0,1.99,3.84
28/10/17,Milan,Juventus,0,2,0,0,4.1,1.91
28/10/17,Roma,Bologna,1,0,0,0,1.27,10.85
29/10/17,Benevento,Lazio,1,5,0,0,11.64,1.26
29/10/17,Crotone,Fiorentina,2,1,0,0,5.26,1.66
29/10/17,Napoli,Sassuolo,3,1,0,0,1.14,16.14
29/10/17,Sampdoria,Chievo,4,1,0,0,1.84,4.44
29/10/17,Spal,Genoa,1,0,0,0,3,2.51
29/10/17,Torino,Cagliari,2,1,0,0,1.62,5.01
29/10/17,Udinese,Atalanta,2,1,0,0,3.65,2.04
30/10/17,Verona,Inter,1,2,0,0,8.07,1.38
04/11/17,Bologna,Crotone,2,3,0,0,1.78,5.09
04/11/17,Genoa,Sampdoria,0,2,0,0,2.86,2.56
05/11/17,Atalanta,Spal,1,1,1,0,1.31,10.06
05/11/17,Cagliari,Verona,2,1,0,0,1.86,4.33
05/11/17,Chievo,Napoli,0,0,0,0,7.76,1.4
05/11/17,Fiorentina,Roma,2,4,0,0,2.96,2.32
05/11/17,Inter,Torino,1,1,0,0,1.5,6.23
05/11/17,Juventus,Benevento,2,1,0,0,1.05,37.94
05/11/17,Sassuolo,Milan,0,2,0,0,3.5,2.09
18/11/17,Napoli,Milan,2,1,0,0,1.45,6.64
18/11/17,Roma,Lazio,2,1,0,0,2.21,3.18
19/11/17,Benevento,Sassuolo,1,2,1,0,3.48,2.1
19/11/17,Crotone,Genoa,0,1,0,0,2.99,2.48
19/11/17,Inter,Atalanta,2,0,0,0,1.73,4.76
19/11/17,Sampdoria,Juventus,3,2,0,0,5.99,1.56
19/11/17,Spal,Fiorentina,1,1,1,0,3.99,1.91
19/11/17,Torino,Chievo,1,1,0,1,1.8,4.37
19/11/17,Udinese,Cagliari,0,1,1,0,1.95,3.87
20/11/17,Verona,Bologna,2,3,0,0,2.9,2.53
25/11/17,Bologna,Sampdoria,3,0,1,0,2.6,2.73
25/11/17,Cagliari,Inter,1,3,0,0,5.14,1.65
25/11/17,Chievo,Spal,2,1,0,0,1.89,4.26
25/11/17,Sassuolo,Verona,0,2,0,1,1.65,5.21
26/11/17,Genoa,Roma,1,1,0,1,4.84,1.71
26/11/17,Juventus,Crotone,3,0,0,0,1.14,19.85
26/11/17,Lazio,Fiorentina,1,1,0,0,1.67,4.84
26/11/17,Milan,Torino,0,0,0,0,1.74,4.56
26/11/17,Udinese,Napoli,0,1,0,0,7.94,1.37
27/11/17,Atalanta,Benevento,1,0,0,0,1.23,12.83
01/12/17,Napoli,Juventus,0,1,0,0,2.1,3.7
01/12/17,Roma,Spal,3,1,0,1,1.23,12.73
02/12/17,Torino,Atalanta,1,1,0,0,2.44,2.88
03/12/17,Benevento,Milan,2,2,0,1,8.46,1.37
03/12/17,Bologna,Cagliari,1,1,0,0,2.02,3.86
03/12/17,Fiorentina,Sassuolo,3,0,0,0,1.58,5.63
03/12/17,Inter,Chievo,5,0,0,0,1.4,7.83
03/12/17,Sampdoria,Lazio,1,2,0,0,3.43,2.06
04/12/17,Crotone,Udinese,0,3,0,0,2.8,2.68
04/12/17,Verona,Genoa,0,1,0,0,3.37,2.21
09/12/17,Cagliari,Sampdoria,2,2,0,0,2.56,2.7
09/12/17,Juventus,Inter,0,0,0,0,1.69,5.13
10/12/17,Chievo,Roma,0,0,0,0,5.39,1.63
10/12/17,Milan,Bologna,2,1,0,0,1.51,6.88
10/12/17,Napoli,Fiorentina,0,0,0,0,1.35,8.05
10/12/17,Sassuolo,Crotone,2,1,0,0,1.79,4.73
10/12/17,Spal,Verona,2,2,0,0,2.05,3.74
10/12/17,Udinese,Benevento,2,0,0,0,1.49,6.68
11/12/17,Lazio,Torino,1,3,1,0,1.49,6.17
12/12/17,Genoa,Atalanta,1,2,0,0,3.09,2.4
16/12/17,Inter,Udinese,1,3,0,0,1.33,9.4
16/12/17,Roma,Cagliari,1,0,0,0,1.25,11.73
16/12/17,Torino,Napoli,1,3,0,0,5.09,1.66
17/12/17,Atalanta,Lazio,3,3,0,0,2.37,2.99
17/12/17,Benevento,Spal,1,2,0,0,2.79,2.61
17/12/17,Bologna,Juventus,0,3,0,0,7.4,1.44
17/12/17,Crotone,Chievo,1,0,0,0,3.17,2.36
17/12/17,Fiorentina,Genoa,0,0,0,0,1.59,5.7
17/12/17,Sampdoria,Sassuolo,0,1,0,0,1.79,4.28
17/12/17,Verona,Milan,3,0,0,1,5.49,1.59
22/12/17,Cagliari,Fiorentina,0,1,1,0,3.26,2.3
22/12/17,Chievo,Bologna,2,3,0,1,2.59,2.97
23/12/17,Genoa,Benevento,1,0,0,0,1.42,8.18
23/12/17,Juventus,Roma,1,0,0,0,1.81,4.61
23/12/17,Lazio,Crotone,4,0,0,0,1.22,13.18
23/12/17,Milan,Atalanta,0,2,0,0,2.46,2.96
23/12/17,Napoli,Sampdoria,3,2,1,0,1.26,11.03
23/12/17,Sassuolo,Inter,1,0,0,0,4.7,1.75
23/12/17,Spal,Torino,2,2,0,0,3.52,2.12
23/12/17,Udinese,Verona,4,0,0,0,1.68,5.14
29/12/17,Crotone,Napoli,0,1,0,0,14.26,1.22
30/12/17,Atalanta,Cagliari,1,2,0,1,1.45,7.37
30/12/17,Benevento,Chievo,1,0,0,0,3.18,2.3
30/12/17,Bologna,Udinese,1,2,0,0,2.42,3.12
30/12/17,Fiorentina,Milan,1,1,0,0,2.06,3.62
30/12/17,Inter,Lazio,0,0,0,0,2.28,3.07
30/12/17,Roma,Sassuolo,1,1,0,0,1.31,9.75
30/12/17,Sampdoria,Spal,2,0,0,0,1.7,4.83
30/12/17,Torino,Genoa,0,0,0,0,2.08,3.66
30/12/17,Verona,Juventus,1,3,0,0,14.88,1.22
05/01/18,Chievo,Udinese,1,1,0,0,3.02,2.48
05/01/18,Fiorentina,Inter,1,1,0,0,2.57,2.84
06/01/18,Benevento,Sampdoria,3,2,0,1,3.47,2.11
06/01/18,Cagliari,Juventus,0,1,0,0,10.24,1.33
06/01/18,Genoa,Sassuolo,1,0,0,0,2.18,3.54
06/01/18,Milan,Crotone,1,0,0,0,1.33,9.4
06/01/18,Napoli,Verona,2,0,0,0,1.12,21.51
06/01/18,Roma,Atalanta,1,2,0,1,1.72,4.84
06/01/18,Spal,Lazio,2,5,0,0,6.13,1.54
06/01/18,Torino,Bologna,3,0,0,0,2.12,3.59
21/01/18,Atalanta,Napoli,0,1,0,0,3.61,2.06
21/01/18,Bologna,Benevento,3,0,0,0,1.67,5.49
21/01/18,Cagliari,Milan,1,2,1,1,3.73,2.03
21/01/18,Inter,Roma,1,1,0,0,2.38,2.95
21/01/18,Lazio,Chievo,5,1,0,0,1.24,11.8
21/01/18,Sampdoria,Fiorentina,3,1,0,0,2.9,2.42
21/01/18,Sassuolo,Torino,1,1,0,0,2.66,2.71
21/01/18,Udinese,Spal,1,1,0,0,1.77,5
21/01/18,Verona,Crotone,0,3,1,0,2.14,3.6
22/01/18,Juventus,Genoa,1,0,0,0,1.2,15.88
24/01/18,Lazio,Udinese,3,0,0,0,1.49,6.39
24/01/18,Sampdoria,Roma,1,1,0,0,3.85,1.92
27/01/18,Chievo,Juventus,0,2,2,0,9.67,1.35
27/01/18,Sassuolo,Atalanta,0,3,1,0,3.36,2.23
28/01/18,Crotone,Cagliari,1,1,0,1,2.37,3.22
28/01/18,Fiorentina,Verona,1,4,0,0,1.29,10.43
28/01/18,Genoa,Udinese,0,1,0,1,2.22,3.51
28/01/18,Milan,Lazio,2,1,0,0,2.47,2.87
28/01/18,Napoli,Bologna,3,1,0,0,1.19,15.77
28/01/18,Roma,Sampdoria,0,1,0,0,1.41,7.36
28/01/18,Spal,Inter,1,1,0,0,5.31,1.65
28/01/18,Torino,Benevento,3,0,0,1,1.44,7.16
03/02/18,Inter,Crotone,1,1,0,0,1.32,10.68
03/02/18,Sampdoria,Torino,1,1,0,1,2.38,2.92
04/02/18,Atalanta,Chievo,1,0,0,0,1.38,8.57
04/02/18,Benevento,Napoli,0,2,0,0,15.79,1.18
04/02/18,Bologna,Fiorentina,1,2,0,0,3.21,2.29
04/02/18,Cagliari,Spal,2,0,0,0,2.11,3.65
04/02/18,Juventus,Sassuolo,7,0,0,0,1.23,14.42
04/02/18,Udinese,Milan,1,1,0,1,3.25,2.28
04/02/18,Verona,Roma,0,1,0,1,6.94,1.45
05/02/18,Lazio,Genoa,1,2,0,0,1.5,6.9
09/02/18,Fiorentina,Juventus,0,2,0,0,4.54,1.84
10/02/18,Crotone,Atalanta,1,1,0,0,4.49,1.85
10/02/18,Napoli,Lazio,4,1,0,0,1.64,5.11
10/02/18,Spal,Milan,0,4,0,0,4.6,1.8
11/02/18,Chievo,Genoa,0,1,0,0,2.93,2.6
11/02/18,Inter,Bologna,2,1,0,2,1.49,7
11/02/18,Roma,Benevento,5,2,0,0,1.15,17.14
11/02/18,Sampdoria,Verona,2,0,0,0,1.45,6.68
11/02/18,Sassuolo,Cagliari,0,0,0,0,2.11,3.62
11/02/18,Torino,Udinese,2,0,0,0,1.84,4.35
17/02/18,Chievo,Cagliari,2,1,0,0,2.46,3.09
17/02/18,Genoa,Inter,2,0,0,0,3.44,2.29
17/02/18,Udinese,Roma,0,2,0,0,4.23,1.86
18/02/18,Atalanta,Fiorentina,1,1,0,1,2.39,3.08
18/02/18,Benevento,Crotone,3,2,0,0,2.61,2.87
18/02/18,Bologna,Sassuolo,2,1,0,1,2.58,2.92
18/02/18,Milan,Sampdoria,1,0,0,0,1.72,4.73
18/02/18,Napoli,Spal,1,0,0,0,1.15,19.19
18/02/18,Torino,Juventus,0,1,0,0,4.89,1.77
19/02/18,Lazio,Verona,2,0,0,0,1.19,13.81
24/02/18,Bologna,Genoa,2,0,0,0,2.8,2.76
24/02/18,Inter,Benevento,2,0,0,1,1.24,12.32
25/02/18,Crotone,Spal,2,3,0,0,2.3,3.35
25/02/18,Fiorentina,Chievo,1,0,0,0,1.46,7.47
25/02/18,Roma,Milan,0,2,0,0,1.9,4.04
25/02/18,Sampdoria,Udinese,2,1,0,0,1.97,3.86
25/02/18,Sassuolo,Lazio,0,3,1,1,4.12,1.86
25/02/18,Verona,Torino,2,1,0,0,4.86,1.71
26/02/18,Cagliari,Napoli,0,5,0,0,9.54,1.34
03/03/18,Lazio,Juventus,0,1,0,0,3.38,2.24
03/03/18,Napoli,Roma,2,4,0,0,1.6,5.75
03/03/18,Spal,Bologna,1,0,1,1,2.41,3.18
09/03/18,Roma,Torino,3,0,0,0,1.66,5.04
10/03/18,Verona,Chievo,1,0,0,0,3.35,2.23
11/03/18,Bologna,Atalanta,0,1,0,0,4.18,1.94
11/03/18,Cagliari,Lazio,2,2,0,0,5.11,1.68
11/03/18,Crotone,Sampdoria,4,1,0,0,3.17,2.34
11/03/18,Fiorentina,Benevento,1,0,0,0,1.35,8.93
11/03/18,Genoa,Milan,0,1,0,0,3.25,2.41
11/03/18,Inter,Napoli,0,0,0,0,3.81,2.02
11/03/18,Juventus,Udinese,2,0,0,0,1.25,13.61
11/03/18,Sassuolo,Spal,1,1,0,0,2.02,3.97
14/03/18,Juventus,Atalanta,2,0,0,1,1.43,8.41
17/03/18,Spal,Juventus,0,0,0,0,10.73,1.33
17/03/18,Udinese,Sassuolo,1,2,0,0,2.17,3.59
18/03/18,Benevento,Cagliari,1,2,0,0,2.51,2.86
18/03/18,Crotone,Roma,0,2,0,0,6.33,1.52
18/03/18,Lazio,Bologna,1,1,0,0,1.34,9.45
18/03/18,Milan,Chievo,3,2,0,0,1.37,9.33
18/03/18,Napoli,Genoa,1,0,0,0,1.22,14.43
18/03/18,Sampdoria,Inter,0,5,0,0,3.75,2.03
18/03/18,Torino,Fiorentina,1,2,0,0,2.25,3.28
18/03/18,Verona,Atalanta,0,5,0,0,6.56,1.53
31/03/18,Atalanta,Udinese,2,0,0,0,1.42,8.08
31/03/18,Bologna,Roma,1,1,0,0,5.08,1.68
31/03/18,Cagliari,Torino,0,4,0,0,2.92,2.45
31/03/18,Chievo,Sampdoria,2,1,0,0,2.28,3.19
31/03/18,Fiorentina,Crotone,2,0,0,1,1.49,6.81
31/03/18,Genoa,Spal,1,1,0,1,1.93,4.45
31/03/18,Inter,Verona,3,0,0,1,1.15,17.32
31/03/18,Juventus,Milan,3,1,0,0,1.63,5.97
31/03/18,Lazio,Benevento,6,2,0,1,1.21,13.14
31/03/18,Sassuolo,Napoli,1,1,0,0,8.95,1.35
03/04/18,Atalanta,Sampdoria,1,2,0,0,1.44,7.49
03/04/18,Genoa,Cagliari,2,1,0,0,1.82,5.03
03/04/18,Udinese,Fiorentina,0,2,0,0,3.51,2.19
04/04/18,Benevento,Verona,3,0,0,0,1.82,4.28
04/04/18,Chievo,Sassuolo,1,1,0,2,2.73,2.85
04/04/18,Milan,Inter,0,0,0,0,2.74,2.71
04/04/18,Torino,Crotone,4,1,0,0,1.52,6.75
07/04/18,Benevento,Juventus,2,4,0,0,15.33,1.23
07/04/18,Roma,Fiorentina,0,2,0,0,1.78,4.6
07/04/18,Sampdoria,Genoa,0,0,0,0,2.7,2.73
07/04/18,Spal,Atalanta,1,1,0,0,4.45,1.86
08/04/18,Crotone,Bologna,1,0,0,0,2.33,3.31
08/04/18,Milan,Sassuolo,1,1,0,0,1.49,7.05
08/04/18,Napoli,Chievo,2,1,0,0,1.15,20.05
08/04/18,Torino,Inter,1,0,0,0,3.67,2.09
08/04/18,Udinese,Lazio,1,2,0,0,4.41,1.8
08/04/18,Verona,Cagliari,1,0,0,0,3.44,2.18
14/04/18,Atalanta,Inter,0,0,0,0,2.75,2.65
14/04/18,Cagliari,Udinese,2,1,0,0,2.46,3.06
14/04/18,Chievo,Torino,0,0,1,0,3.27,2.28
14/04/18,Genoa,Crotone,1,0,0,0,1.84,4.87
15/04/18,Bologna,Verona,2,0,0,0,1.61,6.01
15/04/18,Fiorentina,Spal,0,0,0,0,1.5,7.25
15/04/18,Juventus,Sampdoria,3,0,0,0,1.21,14.48
15/04/18,Lazio,Roma,0,0,1,0,2.79,2.5
15/04/18,Milan,Napoli,0,0,0,0,4.47,1.84
15/04/18,Sassuolo,Benevento,2,2,0,0,1.65,5.38
17/04/18,Inter,Cagliari,4,0,0,0,1.21,14.96
18/04/18,Benevento,Atalanta,0,3,0,0,5.23,1.63
18/04/18,Crotone,Juventus,1,1,0,0,10.62,1.33
18/04/18,Fiorentina,Lazio,3,4,1,1,2.79,2.52
18/04/18,Napoli,Udinese,4,2,0,0,1.17,17.74
18/04/18,Roma,Genoa,2,1,0,0,1.45,7.37
18/04/18,Sampdoria,Bologna,1,0,0,0,1.86,4.19
18/04/18,Spal,Chievo,0,0,0,0,2.18,3.67
18/04/18,Torino,Milan,1,1,1,0,3.11,2.36
18/04/18,Verona,Sassuolo,0,1,0,0,4.21,1.91
21/04/18,Milan,Benevento,0,1,0,1,1.23,12.71
21/04/18,Sassuolo,Fiorentina,1,0,0,1,3.07,2.39
21/04/18,Spal,Roma,0,3,0,0,4.85,1.78
22/04/18,Atalanta,Torino,2,1,0,0,1.54,6.17
22/04/18,Cagliari,Bologna,0,0,0,0,1.96,4.12
22/04/18,Chievo,Inter,1,2,0,0,6.84,1.53
22/04/18,Juventus,Napoli,0,1,0,0,2.07,3.82
22/04/18,Lazio,Sampdoria,4,0,0,0,1.32,8.89
22/04/18,Udinese,Crotone,1,2,0,0,1.93,4.3
23/04/18,Genoa,Verona,3,1,0,0,1.47,7.47
28/04/18,Inter,Juventus,2,3,1,0,3.25,2.33
28/04/18,Roma,Chievo,4,1,1,0,1.37,8.8
29/04/18,Atalanta,Genoa,3,1,0,0,1.33,10.36
29/04/18,Benevento,Udinese,3,3,1,0,3.54,2.07
29/04/18,Bologna,Milan,1,2,0,0,5.07,1.72
29/04/18,Crotone,Sassuolo,4,1,0,0,2.15,3.59
29/04/18,Fiorentina,Napoli,3,0,0,1,6.57,1.5
29/04/18,Sampdoria,Cagliari,4,1,0,1,1.9,4.13
29/04/18,Torino,Lazio,0,1,0,0,4.75,1.69
29/04/18,Verona,Spal,1,3,0,0,3.32,2.28
05/05/18,Juventus,Bologna,3,1,0,0,1.15,19.85
05/05/18,Milan,Verona,4,1,0,0,1.15,17.62
06/05/18,Cagliari,Roma,0,1,0,0,7.67,1.41
06/05/18,Chievo,Crotone,2,1,0,0,2.35,3.31
06/05/18,Genoa,Fiorentina,2,3,2,0,3.71,2.05
06/05/18,Lazio,Atalanta,1,1,0,0,2,3.69
06/05/18,Napoli,Torino,2,2,0,0,1.24,11.98
06/05/18,Sassuolo,Sampdoria,1,0,0,0,2.34,3.03
06/05/18,Spal,Benevento,2,0,0,0,1.52,6.15
06/05/18,Udinese,Inter,0,4,1,0,5.82,1.59
12/05/18,Benevento,Genoa,1,0,0,0,2.64,2.56
12/05/18,Inter,Sassuolo,1,2,0,0,1.16,15.92
13/05/18,Atalanta,Milan,1,1,1,1,1.91,4.01
13/05/18,Bologna,Chievo,1,2,0,0,3.07,2.43
13/05/18,Crotone,Lazio,2,2,0,0,4.07,1.9
13/05/18,Fiorentina,Cagliari,0,1,1,0,1.49,6.35
13/05/18,Roma,Juventus,0,0,1,0,2.33,3.39
13/05/18,Sampdoria,Napoli,0,2,0,0,4.92,1.62
13/05/18,Torino,Spal,2,1,0,0,2.28,3.13
13/05/18,Verona,Udinese,0,1,0,0,5.93,1.54
19/05/18,Juventus,Verona,2,1,0,0,1.08,29.52
20/05/18,Cagliari,Atalanta,1,0,0,0,3.09,2.23
20/05/18,Chievo,Benevento,1,0,0,0,1.5,6.05
20/05/18,Genoa,Torino,1,2,0,0,2.56,2.61
20/05/18,Lazio,Inter,2,3,2,0,2.44,2.79
20/05/18,Milan,Fiorentina,5,1,0,1,1.82,4.2
20/05/18,Napoli,Crotone,2,1,0,0,1.48,5.77
20/05/18,Sassuolo,Roma,0,1,0,0,4.02,1.86
20/05/18,Spal,Sampdoria,3,1,0,0,1.61,5.34
20/05/18,Udinese,Bologna,1,0,0,0,1.5,6.46
18/08/2018,Chievo,Juventus,2,3,0,0,13.7,1.24
18/08/2018,Lazio,Napoli,1,2,0,0,2.82,2.44
19/08/2018,Bologna,Spal,0,1,1,0,2.27,3.44
19/08/2018,Empoli,Cagliari,2,0,0,0,2.22,3.43
19/08/2018,Parma,Udinese,2,2,0,0,2.47,3
19/08/2018,Sassuolo,Inter,1,0,0,0,5.45,1.62
19/08/2018,Torino,Roma,0,1,0,0,3.45,2.09
20/08/2018,Atalanta,Frosinone,4,0,0,0,1.35,9.69
25/08/2018,Juventus,Lazio,2,0,0,0,1.36,8.73
25/08/2018,Napoli,Milan,3,2,0,0,1.65,5.32
26/08/2018,Cagliari,Sassuolo,2,2,0,1,2.54,2.87
26/08/2018,Fiorentina,Chievo,6,1,0,0,1.45,7.38
26/08/2018,Frosinone,Bologna,0,0,0,0,3.18,2.37
26/08/2018,Genoa,Empoli,2,1,0,0,1.99,4.08
26/08/2018,Inter,Torino,2,2,0,0,1.49,6.57
26/08/2018,Spal,Parma,1,0,0,0,2.07,3.93
26/08/2018,Udinese,Sampdoria,1,0,0,0,2.37,3.04
27/08/2018,Roma,Atalanta,3,3,0,0,1.71,4.84
31/08/2018,Milan,Roma,2,1,0,0,2.44,2.9
01/09/2018,Bologna,Inter,0,3,0,0,6.34,1.57
01/09/2018,Parma,Juventus,1,2,0,0,18.59,1.17
02/09/2018,Atalanta,Cagliari,0,1,0,0,1.54,6.25
02/09/2018,Chievo,Empoli,0,0,0,0,2.38,3.19
02/09/2018,Fiorentina,Udinese,1,0,0,0,1.58,5.84
02/09/2018,Lazio,Frosinone,1,0,0,0,1.2,14.49
02/09/2018,Sampdoria,Napoli,3,0,0,0,5.97,1.54
02/09/2018,Sassuolo,Genoa,5,3,0,0,2.11,3.71
02/09/2018,Torino,Spal,1,0,0,0,1.65,5.47
15/09/2018,Frosinone,Sampdoria,0,5,0,0,3.52,2.16
15/09/2018,Inter,Parma,0,1,0,0,1.27,11.89
15/09/2018,Napoli,Fiorentina,1,0,0,0,1.58,5.63
16/09/2018,Cagliari,Milan,1,1,0,0,4.79,1.78
16/09/2018,Empoli,Lazio,0,1,0,0,4.69,1.73
16/09/2018,Genoa,Bologna,1,0,0,1,1.95,4.38
16/09/2018,Juventus,Sassuolo,2,1,1,0,1.21,13.83
16/09/2018,Roma,Chievo,2,2,0,0,1.23,12.13
16/09/2018,Udinese,Torino,1,1,0,0,2.9,2.51
17/09/2018,Spal,Atalanta,2,0,0,0,4.24,1.91
19/09/2018,Sampdoria,Fiorentina,1,1,0,0,2.81,2.54
