Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbMxH,BbMxA,BbAHh,BbMxAHH,BbMxAHA
21/04/09,Liverpool,Arsenal,4,4,0,0,1.8,5.6,0,1.34,3.78
22/04/09,Chelsea,Everton,0,0,0,0,1.48,9,-1,1.86,2.11
22/04/09,Man United,Portsmouth,2,0,0,0,1.27,16.56,-1.5,1.84,2.15
25/04/09,Bolton,Aston Villa,1,1,0,0,3.25,2.5,0,2.26,1.75
25/04/09,Everton,Man City,1,2,0,0,1.91,4.94,0,1.35,3.45
25/04/09,Fulham,Stoke,1,0,0,0,1.8,5.4,0,1.31,3.85
25/04/09,Hull,Liverpool,1,3,1,0,11,1.42,1.25,2.01,1.95
25/04/09,Man United,Tottenham,5,2,0,0,1.49,8.54,-1,1.88,2.08
25/04/09,West Brom,Sunderland,3,0,0,0,2.62,3,0,1.86,2.1
25/04/09,West Ham,Chelsea,0,1,0,0,5.75,1.92,0,3.6,1.31
26/04/09,Arsenal,Middlesbrough,2,0,0,0,1.53,8.39,-1,1.93,2.05
26/04/09,Blackburn,Wigan,2,0,0,0,2.02,4.37,0,1.4,3
27/04/09,Newcastle,Portsmouth,0,0,0,0,2.1,4,0,1.45,2.82
02/05/09,Chelsea,Fulham,3,1,0,0,1.59,8,-1,2.1,1.85
02/05/09,Man City,Blackburn,3,1,0,0,2.02,4.25,0,1.42,3
02/05/09,Middlesbrough,Man United,0,2,0,0,7.3,1.61,1,1.81,2.15
02/05/09,Portsmouth,Arsenal,0,3,1,0,3.5,2.42,0,2.5,1.68
02/05/09,Stoke,West Ham,0,1,0,0,2.4,3.32,0,1.75,2.26
02/05/09,Tottenham,West Brom,1,0,0,0,1.52,8.56,-1,1.8,2.19
02/05/09,Wigan,Bolton,0,0,0,0,2.2,4.04,0,1.53,2.67
03/05/09,Liverpool,Newcastle,3,0,0,1,1.3,15,-1.5,1.8,2.19
03/05/09,Sunderland,Everton,0,2,0,0,2.63,3.02,0,1.87,2.11
04/05/09,Aston Villa,Hull,1,0,0,0,1.57,8.27,-1,1.91,2.08
09/05/09,Blackburn,Portsmouth,2,0,0,0,2.1,4.25,0,1.45,2.92
09/05/09,Bolton,Sunderland,0,0,0,0,2.25,3.8,0,1.6,2.65
09/05/09,Everton,Tottenham,0,0,0,0,2.33,3.35,0,1.69,2.33
09/05/09,Fulham,Aston Villa,3,1,0,0,2.73,2.9,0,2,2
09/05/09,Hull,Stoke,1,2,0,0,2.2,3.9,0,1.57,2.66
09/05/09,West Brom,Wigan,3,1,0,0,2.5,3,0,1.85,2.13
09/05/09,West Ham,Liverpool,0,3,0,0,6.95,1.57,1,2.02,1.95
10/05/09,Arsenal,Chelsea,1,4,0,0,2.65,2.94,0,1.87,2.06
10/05/09,Man United,Man City,2,0,0,0,1.4,10.52,-1.5,2.05,1.88
11/05/09,Newcastle,Middlesbrough,3,1,0,0,2.1,4,0,1.5,2.74
13/05/09,Wigan,Man United,1,2,0,0,12,1.34,1.5,1.87,2.09
16/05/09,Bolton,Hull,1,1,0,0,2.25,3.64,0,1.63,2.5
16/05/09,Everton,West Ham,3,1,0,1,1.8,5.5,0,1.31,3.8
16/05/09,Man United,Arsenal,0,0,0,0,1.75,6.5,0,1.25,4.5
16/05/09,Middlesbrough,Aston Villa,1,1,0,0,2.67,2.9,0,1.91,2.1
16/05/09,Newcastle,Fulham,0,1,1,0,1.97,4.26,0,1.44,2.95
16/05/09,Stoke,Wigan,2,0,0,0,2.28,3.6,0,1.63,2.48
16/05/09,Tottenham,Man City,2,1,0,0,1.91,4.66,0,1.44,3.25
17/05/09,Chelsea,Blackburn,2,0,0,0,1.35,13.95,-1.5,2,1.99
17/05/09,West Brom,Liverpool,0,2,0,0,10,1.42,0,6.5,1.13
18/05/09,Portsmouth,Sunderland,3,1,0,0,2.26,3.75,0,1.57,2.65
24/05/09,Arsenal,Stoke,4,1,0,0,1.37,11,-1.5,2.01,1.94
24/05/09,Aston Villa,Newcastle,1,0,0,1,2.45,3.21,0,1.75,2.23
24/05/09,Blackburn,West Brom,0,0,1,0,1.87,4.92,-0.5,1.88,2.13
24/05/09,Fulham,Everton,0,2,0,0,2.2,3.7,0,1.6,2.65
24/05/09,Hull,Man United,0,1,0,0,3.1,2.46,0,2.25,1.78
24/05/09,Liverpool,Tottenham,3,1,0,0,1.6,6.7,-1,2.12,1.85
24/05/09,Man City,Bolton,1,0,0,0,1.8,5.55,-0.5,1.78,2.22
24/05/09,Sunderland,Chelsea,2,3,0,0,4.4,2.05,0.5,2.01,1.94
24/05/09,West Ham,Middlesbrough,2,1,0,0,2.4,3.4,0,1.7,2.4
24/05/09,Wigan,Portsmouth,1,0,0,0,2.25,3.69,0,1.61,2.5
15/08/09,Aston Villa,Wigan,0,2,0,0,1.72,6.05,0,1.28,4.4
15/08/09,Blackburn,Man City,0,2,0,0,3.78,2.25,0,2.58,1.6
15/08/09,Bolton,Sunderland,0,1,0,0,2.37,3.4,0,1.68,2.33
15/08/09,Chelsea,Hull,2,1,0,0,1.2,23.14,0,1.03,17.05
15/08/09,Everton,Arsenal,1,6,0,0,3.34,2.42,0,2.27,1.73
15/08/09,Portsmouth,Fulham,0,1,0,0,2.81,2.9,0,1.98,2.05
15/08/09,Stoke,Burnley,2,0,0,0,2,4.36,0,1.45,3.05
15/08/09,Wolves,West Ham,0,2,0,0,2.78,2.87,0,1.95,2
16/08/09,Man United,Birmingham,1,0,0,0,1.23,21,0,1.04,15
16/08/09,Tottenham,Liverpool,2,1,0,0,3.31,2.39,0,2.38,1.73
18/08/09,Sunderland,Chelsea,1,3,0,0,7.95,1.57,0,5.5,1.18
18/08/09,Wigan,Wolves,0,1,0,0,1.75,6.06,0,1.28,4.07
19/08/09,Birmingham,Portsmouth,1,0,0,0,2.1,4.16,0,1.53,3
19/08/09,Burnley,Man United,1,0,0,0,12,1.37,0,10,1.08
19/08/09,Hull,Tottenham,1,5,0,0,4.24,2,0,3,1.45
19/08/09,Liverpool,Stoke,4,0,0,0,1.3,17.3,0,1.06,11
22/08/09,Arsenal,Portsmouth,4,1,0,0,1.2,24.5,0,1.03,15.71
22/08/09,Birmingham,Stoke,0,0,0,0,2.38,3.66,0,1.65,2.48
22/08/09,Hull,Bolton,1,0,0,0,2.68,3,0,1.88,2.12
22/08/09,Man City,Wolves,1,0,0,0,1.37,12.17,0,1.09,9.5
22/08/09,Sunderland,Blackburn,2,1,0,0,2.16,3.86,0,1.54,2.76
22/08/09,Wigan,Man United,0,5,0,0,7.1,1.6,0,5.05,1.2
23/08/09,Burnley,Everton,1,0,0,0,3.63,2.25,0,2.65,1.62
23/08/09,Fulham,Chelsea,0,2,0,0,7.12,1.62,0,5.05,1.2
23/08/09,West Ham,Tottenham,1,2,0,0,3.37,2.45,0,2.38,1.75
24/08/09,Liverpool,Aston Villa,1,3,0,0,1.46,9.6,0,1.13,6.63
29/08/09,Blackburn,West Ham,0,0,0,0,2.3,3.72,0,1.65,2.56
29/08/09,Bolton,Liverpool,2,3,1,0,7.1,1.58,0,5.05,1.2
29/08/09,Chelsea,Burnley,3,0,0,0,1.17,24,0,1.01,15
29/08/09,Man United,Arsenal,2,1,0,0,2.28,3.6,0,1.62,2.5
29/08/09,Stoke,Sunderland,1,0,0,0,2.48,3.24,0,1.74,2.25
29/08/09,Tottenham,Birmingham,2,1,0,0,1.4,11.02,0,1.1,7.5
29/08/09,Wolves,Hull,1,1,0,0,2.17,3.76,0,1.56,2.65
30/08/09,Aston Villa,Fulham,2,0,0,0,1.8,5.54,0,1.3,3.85
30/08/09,Everton,Wigan,2,1,0,0,1.8,5.45,0,1.33,3.85
30/08/09,Portsmouth,Man City,0,1,0,0,6.84,1.65,0,4.65,1.21
12/09/09,Blackburn,Wolves,3,1,0,0,1.88,5.1,0,1.38,3.59
12/09/09,Liverpool,Burnley,4,0,0,0,1.21,23,0,1.04,15.28
12/09/09,Man City,Arsenal,4,2,0,0,3.05,2.61,0,2.19,1.88
12/09/09,Portsmouth,Bolton,2,3,0,0,2.64,3.02,0,1.84,2.15
12/09/09,Stoke,Chelsea,1,2,0,0,9.9,1.42,0,7,1.12
12/09/09,Sunderland,Hull,4,1,0,0,1.85,5.5,0,1.33,3.75
12/09/09,Tottenham,Man United,1,3,0,1,3.35,2.33,0,2.43,1.65
12/09/09,Wigan,West Ham,1,0,0,0,2.44,3.34,0,1.71,2.34
13/09/09,Birmingham,Aston Villa,0,1,0,0,3.69,2.3,0,2.52,1.62
13/09/09,Fulham,Everton,2,1,0,0,2.74,3.1,0,1.94,2.05
19/09/09,Arsenal,Wigan,4,0,0,0,1.29,16.43,0,1.06,12.29
19/09/09,Aston Villa,Portsmouth,2,0,0,0,1.44,11.38,0,1.1,8
19/09/09,Bolton,Stoke,1,1,0,0,2.17,3.96,0,1.54,2.83
19/09/09,Burnley,Sunderland,3,1,0,0,2.99,3.1,0,2.1,1.92
19/09/09,Hull,Birmingham,0,1,0,0,2.53,3.25,0,1.78,2.18
19/09/09,West Ham,Liverpool,2,3,0,0,6.76,1.59,0,5.05,1.2
20/09/09,Chelsea,Tottenham,3,0,0,0,1.53,8.16,-1,1.93,2.06
20/09/09,Everton,Blackburn,3,0,0,0,1.84,5.37,0,1.35,3.59
20/09/09,Man United,Man City,4,3,0,0,1.62,6.55,0,1.22,4.55
20/09/09,Wolves,Fulham,2,1,0,0,2.7,2.96,0,1.92,2.08
26/09/09,Birmingham,Bolton,1,2,0,0,2.32,3.5,0,1.64,2.5
26/09/09,Blackburn,Aston Villa,2,1,1,0,3.24,2.45,0,2.26,1.74
26/09/09,Fulham,Arsenal,0,1,0,0,7.27,1.6,0,5.15,1.21
26/09/09,Liverpool,Hull,6,1,0,0,1.17,29,0,1.02,21.58
26/09/09,Portsmouth,Everton,0,1,0,0,4.33,2,0,3.11,1.46
26/09/09,Stoke,Man United,0,2,0,0,10,1.42,0,7.58,1.11
26/09/09,Tottenham,Burnley,5,0,0,0,1.36,11.75,0,1.1,8
26/09/09,Wigan,Chelsea,3,1,0,1,13,1.35,0,9.19,1.08
27/09/09,Sunderland,Wolves,5,2,0,0,1.76,5.45,0,1.29,3.85
28/09/09,Man City,West Ham,3,1,0,0,1.47,8.5,0,1.14,6.5
03/10/09,Bolton,Tottenham,2,2,0,0,4.2,2.04,0,2.88,1.43
03/10/09,Burnley,Birmingham,2,1,0,0,2.34,3.5,0,1.65,2.45
03/10/09,Hull,Wigan,2,1,0,0,3,2.57,0,2.11,1.86
03/10/09,Man United,Sunderland,2,2,0,1,1.21,17,0,1.04,12
03/10/09,Wolves,Portsmouth,0,1,0,0,2.15,4,0,1.53,2.69
04/10/09,Arsenal,Blackburn,6,2,0,0,1.25,16.8,0,1.05,12
04/10/09,Chelsea,Liverpool,2,0,0,0,2.2,3.89,0,1.57,2.67
04/10/09,Everton,Stoke,1,1,0,0,1.6,7,0,1.19,4.75
04/10/09,West Ham,Fulham,2,2,0,1,2.25,3.8,0,1.62,2.61
05/10/09,Aston Villa,Man City,1,1,0,0,2.82,2.73,0,1.99,1.96
17/10/09,Arsenal,Birmingham,3,1,0,0,1.18,23.72,0,1.02,14
17/10/09,Aston Villa,Chelsea,2,1,0,0,5.07,1.85,0,3.4,1.36
17/10/09,Everton,Wolves,1,1,0,1,1.5,8.25,0,1.14,5.98
17/10/09,Man United,Bolton,2,1,0,0,1.27,17.72,0,1.04,12.56
17/10/09,Portsmouth,Tottenham,1,2,1,1,4.9,1.91,0,3.4,1.33
17/10/09,Stoke,West Ham,2,1,0,0,2.2,3.91,0,1.62,2.63
17/10/09,Sunderland,Liverpool,1,0,0,0,4.45,2.14,0,3.13,1.5
18/10/09,Blackburn,Burnley,3,2,0,0,1.8,5.53,0,1.33,3.85
18/10/09,Wigan,Man City,1,1,0,1,5.5,1.84,0,3.75,1.33
19/10/09,Fulham,Hull,2,0,0,0,1.72,5.97,0,1.25,4.55
24/10/09,Birmingham,Sunderland,2,1,0,0,2.96,2.63,0,2.09,1.88
24/10/09,Burnley,Wigan,1,3,0,0,2.58,3.02,0,1.84,2.12
24/10/09,Chelsea,Blackburn,5,0,0,0,1.2,25,-1.75,1.83,2.13
24/10/09,Hull,Portsmouth,0,0,0,0,2.67,2.9,0,1.9,2.08
24/10/09,Tottenham,Stoke,0,1,0,0,1.46,8.8,0,1.13,6.1
24/10/09,Wolves,Aston Villa,1,1,0,0,3.6,2.25,0,2.49,1.61
25/10/09,Bolton,Everton,3,2,0,0,2.75,2.89,0,1.91,2.09
25/10/09,Liverpool,Man United,2,0,1,1,3.02,2.7,0,2.12,1.83
25/10/09,Man City,Fulham,2,2,0,0,1.51,8.51,-1,1.95,2
25/10/09,West Ham,Arsenal,2,2,1,0,7.97,1.55,1,2.1,1.91
31/10/09,Arsenal,Tottenham,3,0,0,0,1.62,6.25,0,1.22,4.55
31/10/09,Bolton,Chelsea,0,4,1,0,9.54,1.47,0,6.63,1.14
31/10/09,Burnley,Hull,2,0,0,1,2,4.68,0,1.44,2.98
31/10/09,Everton,Aston Villa,1,1,1,1,2.67,2.95,0,1.88,2.12
31/10/09,Fulham,Liverpool,3,1,0,2,4.4,2.01,0,3.25,1.46
31/10/09,Man United,Blackburn,2,0,0,0,1.2,23,-2,1.97,2
31/10/09,Portsmouth,Wigan,4,0,0,0,2.5,3.21,0,1.8,2.19
31/10/09,Stoke,Wolves,2,2,0,0,1.95,4.43,0,1.44,3.25
31/10/09,Sunderland,West Ham,2,2,1,1,2.09,4.2,0,1.46,3
01/11/09,Birmingham,Man City,0,0,1,0,4.6,1.91,0,3.25,1.38
04/11/09,West Ham,Aston Villa,2,1,0,1,2.88,2.73,0,2.05,1.97
07/11/09,Aston Villa,Bolton,5,1,0,0,1.87,5,0,1.35,3.5
07/11/09,Blackburn,Portsmouth,3,1,0,0,2.2,3.75,0,1.54,2.63
07/11/09,Man City,Burnley,3,3,0,0,1.36,12,0,1.1,8.05
07/11/09,Tottenham,Sunderland,2,0,0,0,1.59,7,0,1.25,5.05
07/11/09,Wolves,Arsenal,1,4,0,0,9.63,1.4,0,7,1.13
08/11/09,Chelsea,Man United,1,0,0,0,2.15,4.26,0,1.5,2.8
08/11/09,Hull,Stoke,2,1,0,1,3.01,2.65,0,2.1,1.9
08/11/09,West Ham,Everton,1,2,0,0,2.56,3.06,0,1.83,2.13
08/11/09,Wigan,Fulham,1,1,0,0,2.4,3.53,0,1.73,2.37
09/11/09,Liverpool,Birmingham,2,2,0,0,1.41,11,0,1.09,9
21/11/09,Birmingham,Fulham,1,0,0,0,2.6,3.14,0,1.79,2.19
21/11/09,Burnley,Aston Villa,1,1,0,0,3.6,2.25,0,2.61,1.58
21/11/09,Chelsea,Wolves,4,0,0,0,1.18,26,-2,2.05,1.92
21/11/09,Hull,West Ham,3,3,1,0,3,2.6,0,2.11,1.84
21/11/09,Liverpool,Man City,2,2,0,0,2,4.5,0,1.41,3
21/11/09,Man United,Everton,3,0,0,0,1.45,10.29,0,1.11,7.1
21/11/09,Sunderland,Arsenal,1,0,0,0,6.2,1.71,0,4.55,1.3
22/11/09,Bolton,Blackburn,0,2,0,0,2.32,3.53,0,1.63,2.47
22/11/09,Stoke,Portsmouth,1,0,0,0,2.17,3.75,0,1.56,2.75
22/11/09,Tottenham,Wigan,9,1,0,0,1.5,8.09,0,1.15,6.5
25/11/09,Fulham,Blackburn,3,0,0,0,2.16,3.85,0,1.51,2.72
25/11/09,Hull,Everton,3,2,0,0,3.8,2.2,0,2.57,1.55
28/11/09,Aston Villa,Tottenham,1,1,0,0,2.55,3.06,0,1.8,2.18
28/11/09,Blackburn,Stoke,0,0,0,0,1.95,4.61,0,1.42,3.15
28/11/09,Fulham,Bolton,1,1,0,0,2,4.62,0,1.44,3.05
28/11/09,Man City,Hull,1,1,0,0,1.3,13.15,-1.75,2.05,1.89
28/11/09,Portsmouth,Man United,1,4,0,0,10.35,1.4,0,7,1.11
28/11/09,West Ham,Burnley,5,3,0,1,1.85,4.88,0,1.34,3.4
28/11/09,Wigan,Sunderland,1,0,0,0,2.55,3.15,0,1.8,2.23
29/11/09,Arsenal,Chelsea,0,3,0,0,2.82,2.8,0,1.99,1.97
29/11/09,Everton,Liverpool,0,2,0,0,3.78,2.25,0,2.59,1.62
29/11/09,Wolves,Birmingham,0,1,0,0,2.46,3.35,0,1.72,2.35
05/12/09,Arsenal,Stoke,2,0,0,0,1.3,14.55,0,1.06,10.6
05/12/09,Aston Villa,Hull,3,0,0,0,1.5,8.55,0,1.17,5.98
05/12/09,Blackburn,Liverpool,0,0,0,0,5.25,1.83,0,3.85,1.33
05/12/09,Man City,Chelsea,2,1,0,0,4.5,1.93,0,3.3,1.4
05/12/09,Portsmouth,Burnley,2,0,0,0,1.92,4.69,0,1.37,3.25
05/12/09,West Ham,Man United,0,4,0,0,8.6,1.51,0,5.98,1.17
05/12/09,Wigan,Birmingham,2,3,0,0,2.13,4,0,1.5,2.75
05/12/09,Wolves,Bolton,2,1,0,0,2.45,3.26,0,1.74,2.25
06/12/09,Everton,Tottenham,2,2,0,0,3.1,2.55,0,2.19,1.8
06/12/09,Fulham,Sunderland,1,0,0,0,2.2,3.78,0,1.57,2.54
12/12/09,Birmingham,West Ham,1,0,0,1,2.2,3.8,0,1.58,2.63
12/12/09,Bolton,Man City,3,3,0,1,4.9,1.85,0,3.4,1.36
12/12/09,Burnley,Fulham,1,1,0,0,2.77,2.81,0,1.98,1.99
12/12/09,Chelsea,Everton,3,3,0,0,1.28,17.85,-1.75,2.05,1.91
12/12/09,Hull,Blackburn,0,0,0,0,2.89,2.66,0,2.07,1.9
12/12/09,Man United,Aston Villa,0,1,0,0,1.51,8,0,1.17,6
12/12/09,Stoke,Wigan,2,2,0,0,2.2,3.95,0,1.5,2.71
12/12/09,Sunderland,Portsmouth,1,1,0,1,1.91,5,0,1.35,3.75
12/12/09,Tottenham,Wolves,0,1,0,0,1.3,13.84,-1.75,2.07,1.95
13/12/09,Liverpool,Arsenal,1,2,0,0,2.26,3.66,0,1.6,2.56
15/12/09,Birmingham,Blackburn,2,1,0,0,2.34,3.5,0,1.67,2.5
15/12/09,Bolton,West Ham,3,1,0,0,2.25,3.75,0,1.62,2.59
15/12/09,Man United,Wolves,3,0,0,0,1.2,23,-2,2.05,1.94
15/12/09,Sunderland,Aston Villa,0,2,1,0,2.95,2.84,0,2.12,2.01
16/12/09,Burnley,Arsenal,1,1,0,0,7.55,1.53,1,2.14,1.84
16/12/09,Chelsea,Portsmouth,2,1,0,0,1.17,23,-2,1.95,2.02
16/12/09,Liverpool,Wigan,2,1,0,0,1.36,12.59,-1.5,1.95,2.01
16/12/09,Tottenham,Man City,3,0,0,0,2.35,3.42,0,1.65,2.41
19/12/09,Arsenal,Hull,3,0,0,0,1.23,21,-1.75,1.9,2.1
19/12/09,Aston Villa,Stoke,1,0,0,0,1.45,10,0,1.13,6.75
19/12/09,Blackburn,Tottenham,0,2,0,0,3.45,2.3,0,2.46,1.65
19/12/09,Fulham,Man United,3,0,0,0,7,1.62,1,1.89,2.11
19/12/09,Man City,Sunderland,4,3,0,1,1.58,7.5,-1,2,2.02
19/12/09,Portsmouth,Liverpool,2,0,0,1,6.5,1.63,0,4.55,1.22
20/12/09,Everton,Birmingham,1,1,0,0,1.9,4.9,0,1.36,3.4
20/12/09,West Ham,Chelsea,1,1,0,0,9,1.42,0,6.63,1.13
20/12/09,Wolves,Burnley,2,0,0,0,2.13,3.91,0,1.5,2.75
26/12/09,Birmingham,Chelsea,0,0,0,1,7.5,1.6,0,5.5,1.2
26/12/09,Burnley,Bolton,1,1,0,0,2.46,3.2,0,1.75,2.3
26/12/09,Fulham,Tottenham,0,0,0,0,2.95,2.62,0,2.1,1.91
26/12/09,Liverpool,Wolves,2,0,0,1,1.3,13,0,1.07,11
26/12/09,Man City,Stoke,2,0,0,0,1.47,9,0,1.14,7
26/12/09,Sunderland,Everton,1,1,0,0,2.49,3.22,0,1.74,2.26
26/12/09,West Ham,Portsmouth,2,0,0,0,2.24,3.68,0,1.61,2.54
26/12/09,Wigan,Blackburn,1,1,0,0,2.36,3.4,0,1.7,2.32
27/12/09,Arsenal,Aston Villa,3,0,0,0,1.81,5.6,0,1.32,4
27/12/09,Hull,Man United,1,3,0,0,9.09,1.45,0,6.63,1.12
28/12/09,Blackburn,Sunderland,2,2,0,0,2.2,4,0,1.57,2.8
28/12/09,Chelsea,Fulham,2,1,0,0,1.4,10.5,0,1.12,7.8
28/12/09,Everton,Burnley,2,0,0,1,1.67,7.34,0,1.22,5.05
28/12/09,Stoke,Birmingham,0,1,0,0,2.55,3.13,0,1.83,2.2
28/12/09,Tottenham,West Ham,2,0,0,0,1.51,8.58,-1.25,2.11,1.88
28/12/09,Wolves,Man City,0,3,0,0,5.4,1.82,0,3.85,1.33
29/12/09,Aston Villa,Liverpool,0,1,0,0,3.32,2.55,0,2.35,1.76
29/12/09,Bolton,Hull,2,2,0,0,1.85,5.02,0,1.36,3.75
30/12/09,Man United,Wigan,5,0,0,0,1.25,19.58,0,1.05,13
30/12/09,Portsmouth,Arsenal,1,4,0,0,7,1.59,0,5.47,1.22
05/01/10,Stoke,Fulham,3,2,0,0,2.86,2.82,0,2,1.98
09/01/10,Arsenal,Everton,2,2,0,0,1.43,9.6,0,1.12,7
09/01/10,Birmingham,Man United,1,1,0,1,6.5,1.68,0,4.55,1.22
11/01/10,Man City,Blackburn,4,1,0,0,1.46,8.8,0,1.13,6.63
16/01/10,Chelsea,Sunderland,7,2,0,0,1.26,15.1,-1.75,2.1,1.86
16/01/10,Everton,Man City,2,0,0,0,3,2.65,0,2.1,1.9
16/01/10,Man United,Burnley,3,0,0,0,1.18,19.3,-2,1.92,2.03
16/01/10,Stoke,Liverpool,1,1,0,0,3.9,2.25,0,2.7,1.55
16/01/10,Tottenham,Hull,0,0,0,0,1.29,13.09,-1.5,1.83,2.13
16/01/10,Wolves,Wigan,0,2,1,1,2.38,3.36,0,1.68,2.35
17/01/10,Aston Villa,West Ham,0,0,0,0,1.58,8,0,1.2,5.5
17/01/10,Blackburn,Fulham,2,0,0,0,2.5,3.3,0,1.74,2.28
17/01/10,Bolton,Arsenal,0,2,0,0,6.96,1.62,1,2.01,1.95
20/01/10,Arsenal,Bolton,4,2,0,0,1.23,19,-1.75,1.95,2.01
20/01/10,Liverpool,Tottenham,2,0,0,0,2.53,3.04,0,1.8,2.19
23/01/10,Man United,Hull,4,0,0,0,1.17,24,-2.25,2.01,1.93
26/01/10,Bolton,Burnley,1,0,0,0,1.82,5.25,0,1.33,3.75
26/01/10,Portsmouth,West Ham,1,1,0,0,2.6,3.2,0,1.82,2.18
26/01/10,Tottenham,Fulham,2,0,0,0,1.71,6.55,0,1.22,4.54
26/01/10,Wolves,Liverpool,0,0,0,0,6.18,1.75,0,4.2,1.29
27/01/10,Aston Villa,Arsenal,0,0,0,0,3.5,2.3,0,2.45,1.67
27/01/10,Blackburn,Wigan,2,1,0,0,2.02,4.35,0,1.42,3
27/01/10,Chelsea,Birmingham,3,0,0,0,1.26,15.88,0,1.05,13
27/01/10,Everton,Sunderland,2,0,0,0,1.7,6.35,-0.25,1.88,2.06
30/01/10,Birmingham,Tottenham,1,1,0,0,3.3,2.39,0,2.33,1.73
30/01/10,Burnley,Chelsea,1,2,0,0,15.02,1.3,0,13,1.09
30/01/10,Fulham,Aston Villa,0,2,0,0,2.77,2.85,0,1.95,2
30/01/10,Hull,Wolves,2,2,0,0,2.46,3.38,0,1.74,2.38
30/01/10,Liverpool,Bolton,2,0,0,0,1.47,9.22,0,1.17,7
30/01/10,West Ham,Blackburn,0,0,0,0,2.2,3.8,0,1.62,2.67
30/01/10,Wigan,Everton,0,1,0,0,3.56,2.4,0,2.43,1.68
31/01/10,Arsenal,Man United,1,3,0,0,2.66,2.98,0,1.86,2.11
31/01/10,Man City,Portsmouth,2,0,0,0,1.34,13.5,0,1.09,11
01/02/10,Sunderland,Stoke,0,0,0,0,2.15,3.9,0,1.52,3
02/02/10,Hull,Chelsea,1,1,0,0,15.32,1.29,0,13,1.07
03/02/10,Fulham,Portsmouth,1,0,0,0,1.75,5.82,0,1.28,4.05
06/02/10,Bolton,Fulham,0,0,0,0,2.3,3.61,0,1.65,2.44
06/02/10,Burnley,West Ham,2,1,0,0,2.65,2.92,0,1.88,2.05
06/02/10,Hull,Man City,2,1,0,0,5.7,1.8,0,4,1.33
06/02/10,Liverpool,Everton,1,0,1,1,1.9,4.75,0,1.42,3.75
06/02/10,Man United,Portsmouth,5,0,0,0,1.14,26,-2.25,2.08,1.9
06/02/10,Stoke,Blackburn,3,0,0,1,2.38,3.5,0,1.66,2.42
06/02/10,Sunderland,Wigan,1,1,0,0,2.1,4.1,0,1.5,2.75
06/02/10,Tottenham,Aston Villa,0,0,0,0,2.2,3.89,0,1.53,2.59
07/02/10,Birmingham,Wolves,2,1,0,0,1.87,5.34,0,1.35,3.75
07/02/10,Chelsea,Arsenal,2,0,0,0,1.86,5.02,0,1.36,3.75
09/02/10,Fulham,Burnley,3,0,0,0,1.79,5.7,0,1.28,4
09/02/10,Man City,Bolton,2,0,0,0,1.48,9.4,0,1.13,6.5
09/02/10,Portsmouth,Sunderland,1,1,1,2,2.45,3.32,0,1.76,2.33
09/02/10,Wigan,Stoke,1,1,0,0,2.3,3.55,0,1.64,2.5
10/02/10,Arsenal,Liverpool,1,0,0,0,2.15,3.93,0,1.5,2.71
10/02/10,Aston Villa,Man United,1,1,0,1,4.5,1.93,0,3.2,1.4
10/02/10,Blackburn,Hull,1,0,0,1,1.91,5,0,1.35,3.4
10/02/10,Everton,Chelsea,2,1,0,0,5.5,1.75,0,4,1.3
10/02/10,West Ham,Birmingham,2,0,0,0,2.33,3.54,0,1.62,2.51
10/02/10,Wolves,Tottenham,1,0,0,0,4.7,1.92,0,3.23,1.37
16/02/10,Stoke,Man City,1,1,1,0,3.5,2.5,0,2.55,1.76
17/02/10,Wigan,Bolton,0,0,0,0,2.35,3.43,0,1.66,2.42
20/02/10,Arsenal,Sunderland,2,0,0,0,1.23,18,-1.75,1.92,2.11
20/02/10,Everton,Man United,3,1,0,0,5.05,1.83,0,3.55,1.35
20/02/10,Portsmouth,Stoke,1,2,0,1,2.41,3.32,0,1.69,2.33
20/02/10,West Ham,Hull,3,0,0,1,1.81,5.18,0,1.33,3.6
20/02/10,Wolves,Chelsea,0,2,0,0,11,1.37,0,8,1.09
21/02/10,Aston Villa,Burnley,5,2,0,0,1.4,10.76,0,1.11,7.5
21/02/10,Blackburn,Bolton,3,0,0,0,2.02,4.34,0,1.44,3
21/02/10,Fulham,Birmingham,2,1,0,0,2.16,3.95,0,1.54,2.72
21/02/10,Man City,Liverpool,0,0,0,0,2.55,3.09,0,1.8,2.18
21/02/10,Wigan,Tottenham,0,3,0,0,3.95,2.11,0,2.75,1.53
23/02/10,Man United,West Ham,3,0,0,0,1.22,17.5,-2,2.22,1.8
27/02/10,Birmingham,Wigan,1,0,0,0,2.05,4.5,0,1.44,3.1
27/02/10,Bolton,Wolves,1,0,0,0,2.1,4.33,-0.5,2.1,1.86
27/02/10,Burnley,Portsmouth,1,2,0,1,2.2,4.01,0,1.53,2.7
27/02/10,Chelsea,Man City,2,4,2,0,1.47,9,-1,1.8,2.28
27/02/10,Stoke,Arsenal,1,3,1,0,5.78,1.77,0.75,2.02,1.94
28/02/10,Liverpool,Blackburn,2,1,0,0,1.4,11.52,-1.5,2.06,1.89
28/02/10,Sunderland,Fulham,0,0,0,0,2.25,3.95,0,1.58,2.64
28/02/10,Tottenham,Everton,2,1,0,0,2.13,4.11,0,1.5,2.95
06/03/10,Arsenal,Burnley,3,1,0,0,1.16,23,-2,1.78,2.22
